"","Player","Nation","Pos","Squad","Age","League","Year","MidsPred"
"1783","A. Ortega","Zamlie Niabangthe","FWMF","Red Artichokes",22,"C","2021",11.6856333333333
"2246","Z. Nakiwala","Rarita","FWMF","Horrible Bison",24,"E","2021",11.6866333333333
"1883","Z. Mayr","Lefghau","FWMF","Weak Chargers",21,"C","2021",11.6907666666667
"2195","V. Nakiyemba","Northern Namemo Laand","MFFW","Delta Colts",34,"E","2021",11.6963
"269","Q. Balodis","Western Niasland","FWMF","Lady Ocelots",24,"B","2020",11.6964666666667
"584","E. Nambafu","Esia","MFDF","Spicy Gophers",29,"C","2020",11.6992666666667
"278","H. Sugiyama","Dosqaly","FWMF","Overconfident Kangaroos",25,"B","2020",11.6996
"243","C. Ochen","Central Diasongo","MFFW","Hideous Pioneers",31,"B","2020",11.7014333333333
"1629","G. Parisi","Rosvi","FWMF","Unethical Comets",30,"B","2021",11.7037333333333
"334","L. Hall","Lefghau","MF","Solemn Leopards",32,"B","2020",11.705
"1402","F. Hughes","Thaijagypt","MFDF","Weak Tornadoes",27,"A","2021",11.7110666666667
"470","I. Khalili","Esia","DFMF","Fiery Governors",21,"C","2020",11.7118666666667
"1981","O. Bin Abdul Rahman","Imaar Vircoand","MF","Flying Bombadiers",22,"D","2021",11.713
"405","P. Oravec","Dosqaly","MF","Villainous Eagles",28,"B","2020",11.7152666666667
"2493","Q. Ajiko","Rarita","MF","Red Anchormen",23,"RFL","2021",11.7211
"762","L. Sigauke","Sobianitedrucy","MF","Mean Wolves",22,"D","2020",11.7219333333333
"1363","N. Koz?owski","Ngoque Blicri","MF","Somber Bombers",17,"A","2021",11.7221666666667
"2296","X. Sung","Lylimi","MFFW","Orange Giants",32,"E","2021",11.7261333333333
"912","L. Grasso","Nganion","FWMF","Delta Colts",22,"E","2020",11.7277
"1825","X. Lunyolo","Esia","FWMF","Spicy Gophers",18,"C","2021",11.7317
"2345","D. Naluyima","Imaar Vircoand","MF","Rabid Greyhounds",30,"E","2021",11.7348
"1525","R. Mujuni","Dosqaly","MF","Serious Thunderbirds",16,"B","2021",11.7354666666667
"1711","A. Ngabirano","Xikong","FWMF","Fiery Governors",26,"C","2021",11.7389333333333
"1535","E. Okonkwo","Coastpa Barleslands","FWMF","Simple Jayhawks",20,"B","2021",11.7433333333333
"2462","N. Hang","Djipines","FWMF","Mad Wolverines",31,"RFL","2021",11.7438666666667
"1597","G. Albrecht","Dosqaly","MFFW","Supreme Janes",23,"B","2021",11.7441
"2098","W. Nakato","Sobianitedrucy","DFMF","Spicy Pointers",23,"D","2021",11.7472333333333
"1234","I. Mulondo","People's Land of Maneau","MF","Walking Runners",24,"RFL","2020",11.7478333333333
"2438","C. Sung","Imaar Vircoand","MF","Ultimate Penguins",26,"E","2021",11.7497
"758","U. Nambuya","Galamily","MF","Mean Wolves",24,"D","2020",11.753
"2371","K. Deng","Nganion","MF","Sassy Knights",22,"E","2021",11.7547
"1194","P. Mafabi","Rarita","MF","Great Pandas",30,"RFL","2020",11.7581666666667
"1627","D. Masuku","Dosqaly","FWMF","Unethical Comets",26,"B","2021",11.7629666666667
"1425","J. Takali","Dosqaly","MF","Glistening Paladins",22,"B","2021",11.7643
"938","H. Chevalier","Central Namemo Laand","DFMF","Flying Penguins",31,"E","2020",11.7676
"1368","T. Achan","Southslands","MF","Somber Bombers",28,"A","2021",11.7677
"1532","T. Amutuhaire","Dosqaly","MFFW","Serious Thunderbirds",22,"B","2021",11.7688666666667
"1902","X. Namuyanja","Esia","MFFW","White Firebirds",18,"C","2021",11.7746666666667
"1011","J. Kyasimire","Janmico","MF","Orange Giants",25,"E","2020",11.7757666666667
"2258","C. Benhamou","Nganion","DFMF","Mad Bees",25,"E","2021",11.7760666666667
"412","O. Musiimenta","Ucame Ofne","MFFW","Villainous Eagles",26,"B","2020",11.7763
"187","I. bin Yusof","Central Namemo Laand","FWMF","Flawless Cows",30,"B","2020",11.7770666666667
"592","L. Jung","Rarita","FWMF","Supreme Jaguars",19,"C","2020",11.7852
"1527","D. Dumitru","Czechnor","MFFW","Serious Thunderbirds",25,"B","2021",11.787
"1030","G. Mlakar","Republic of Denand Landsa","MFFW","Plane Janes",20,"E","2020",11.7882333333333
"1080","R. Tumusiime","Nganion","MFFW","Sassy Knights",30,"E","2020",11.7917666666667
"1897","J. Sharon","Landli Blicporlip","FWMF","White Firebirds",24,"C","2021",11.7922
"2173","M. Kebirungi","Nganion","MF","Deferred Dolphins",22,"E","2021",11.7938666666667
"1961","E. Kiyingi","Sobianitedrucy","FWMF","Fighting Wave",20,"D","2021",11.7990333333333
"1590","E. Lund","Republic of Denand Landsa","FWMF","Supreme Janes",25,"B","2021",11.7993333333333
"2412","B. Kansiime","Nganion","MFFW","Serious Magicians",25,"E","2021",11.8002333333333
"637","H. Driscoll","Southern Ristan","FWMF","Weak Chargers",21,"C","2020",11.8007666666667
"2158","O. Kueh","Nganion","MF","Big Foxes",27,"E","2021",11.8009333333333
"1864","T. Mukwaya","Greri Landmoslands","MF","Ultimate Dolphins",19,"C","2021",11.8024666666667
"2272","J. bin Hashim","Nganion","MFFW","Mad Bees",23,"E","2021",11.8042333333333
"915","D. Law","Nganion","MF","Delta Colts",28,"E","2020",11.8051333333333
"1704","Y. Marlina","Isle of Lababwe","FWMF","Blue Jaguars",27,"C","2021",11.8057666666667
"1453","C. Kwakye","Nancipenuaroe","FWMF","Grotesque Rocks",28,"B","2021",11.8096333333333
"41","H. Kamugisha","People's Land of Maneau","MF","Green Fleet",18,"A","2020",11.8108333333333
"1019","G. Musoke","Nganion","FWMF","Plane Janes",21,"E","2020",11.8117333333333
"452","D. Isabirye","Esia","MFFW","Awkward Trailblazers",21,"C","2020",11.8124
"889","D. Mattila","Dosqaly","MF","Wet Flames",25,"D","2020",11.8140333333333
"1826","C. Mari?","Giumle Lizeibon","FWMF","Spicy Gophers",27,"C","2021",11.8201
"54","H. Nsamba","Byasier Pujan","FWMF","Horrible Storm",24,"A","2020",11.8277
"2373","J. Poto?nik","Rosvi","MF","Sassy Knights",28,"E","2021",11.8340333333333
"1114","W. Ghosh","Eastern Sleboube","MFFW","Swift Bison",28,"E","2020",11.8343333333333
"535","E. Samson","Republic of Denand Landsa","FWMF","Punctual Archers",28,"C","2020",11.8364333333333
"444","X. Han","Esia","FWMF","Awkward Trailblazers",32,"C","2020",11.8401333333333
"449","Z. Sng","Esia","MF","Awkward Trailblazers",26,"C","2020",11.8426
"1971","W. Katamba","Sobianitedrucy","MFDF","Fighting Wave",21,"D","2021",11.8463666666667
"1500","H. Hovhannisyan","Dosqaly","MFFW","Mean Poets",34,"B","2021",11.8469333333333
"296","H. Nsungwa","Dosqaly","MF","Serious Thunderbirds",20,"B","2020",11.8491
"1531","N. Opolot","Dosqaly","MFFW","Serious Thunderbirds",18,"B","2021",11.8513333333333
"1828","E. Nambafu","Esia","MF","Spicy Gophers",30,"C","2021",11.8518666666667
"1125","Z. Muratovi?","Nganion","FWMF","Swift Marauders",22,"E","2020",11.8537666666667
"858","N. Dutta","Sobianitedrucy","MF","Spicy Pointers",26,"D","2020",11.8576
"532","U. Colin","Esia","MFFW","Mean Trolls",22,"C","2020",11.8676
"317","V. Tong","Dosqaly","MF","Simple Privateers",39,"B","2020",11.8689333333333
"1393","X. V?tols","Greri Landmoslands","FWMF","Weak Tornadoes",26,"A","2021",11.8705333333333
"1333","R. Gentile","Lefghau","MF","Punctual Rustlers",29,"A","2021",11.8713333333333
"1506","Q. Ajiko","Lefghau","FWMF","Overconfident Kangaroos",23,"B","2021",11.8718666666667
"2164","B. Lehtonen","Nganion","FWMF","Deferred Dolphins",21,"E","2021",11.8721666666667
"1550","P. Xu","Dosqaly","DFMF","Simple Privateers",18,"B","2021",11.8726333333333
"2472","Z. Nakagawa","People's Land of Maneau","MF","Mad Wolverines",22,"RFL","2021",11.8728333333333
"383","B. Akullu","Lefghau","MF","Unaccountable Foxes",21,"B","2020",11.8829666666667
"342","G. Jesus","Dosqaly","MF","Somber Stallions",28,"B","2020",11.8849
"644","U. Tkachenko","Byasier Pujan","MFFW","Weak Chargers",21,"C","2020",11.8870666666667
"537","J. Munduru","Varijitri Isles","FWMF","Punctual Archers",27,"C","2020",11.8891666666667
"1382","F. Kabanda","Dosqaly","MF","Swift Musketeers",21,"A","2021",11.8912333333333
"1271","G. Elbaz","Dosqaly","FWMF","Great Galactic Gorgons",24,"A","2021",11.892
"1780","J. Mazur","Esia","FWMF","Red Artichokes",31,"C","2021",11.8930333333333
"353","F. Kyoshabire","Dosqaly","FWMF","Supreme Janes",20,"B","2020",11.9038666666667
"1675","C. Rathod","Dosqaly","MF","Wet Monarchs",22,"B","2021",11.904
"1471","N. Grgi?","Ingre","MF","Jumping Beans",23,"B","2021",11.9041333333333
"2461","Y. Nkhata","Southslands","MF","Educated Avengers",28,"RFL","2021",11.9062666666667
"15","F. Cho","Southern Ristan","FWMF","Fighting Cougars",24,"A","2020",11.9091
"1476","H. Kovács","Dosqaly","MFFW","Jumping Beans",18,"B","2021",11.9154
"622","Y. Romano","Slandsganiamayotteque","DFMF","Ultimate Longhorns",29,"C","2020",11.9195333333333
"636","Q. Virtanen","Nkasland Cronestan","FWMF","Weak Chargers",24,"C","2020",11.9246666666667
"873","A. Nanjala","Western Niasland","MFFW","Strange Pioneers",20,"D","2020",11.9296
"107","J. Agaba","Byasier Pujan","DFMF","Silver Heels",22,"A","2020",11.9300333333333
"1242","S. Nyarko","Greri Landmoslands","MF","Wild Hornets",22,"RFL","2020",11.9306666666667
"2382","G. Magaya","Nganion","DFMF","Screaming Ramblers",24,"E","2021",11.9424
"1045","O. Atwine","Janmico","FWMF","Punctual Leopards",25,"E","2020",11.9460333333333
"1777","X. Wasswa","Esia","MF","Punctual Archers",25,"C","2021",11.9478
"719","X. Aliru","Xikong","MF","Flying Bombadiers",20,"D","2020",11.9511666666667
"849","A. Patal","Sobianitedrucy","FWMF","Spicy Pointers",28,"D","2020",11.9524333333333
"818","D. Schmid","Nganion","MF","Remarkable Flames",21,"D","2020",11.9604333333333
"2144","B. Nura","Boland Laynga","FWMF","Big Foxes",27,"E","2021",11.9618333333333
"1689","O. Pellegrini","Esia","FWMF","Awkward Trailblazers",27,"C","2021",11.9618333333333
"109","M. Willems","People's Land of Maneau","FWMF","Silver Heels",26,"A","2020",11.9673666666667
"660","G. Lubis","Dosqaly","FWMF","Coy Sunbirds",21,"D","2020",11.9690333333333
"1233","G. Muchemwa","People's Land of Maneau","MF","Walking Runners",29,"RFL","2020",11.9690333333333
"1688","H. Odoi","Esia","FWMF","Awkward Trailblazers",18,"C","2021",11.9706666666667
"968","J. Taylor","Nganion","FWMF","Mad Bees",32,"E","2020",11.9707333333333
"669","B. Namazzi","Ledian","MFFW","Coy Sunbirds",32,"D","2020",11.9791666666667
"1005","T. Mendes","Lylimi","MFFW","Mighty Jimmies",18,"E","2020",11.9798666666667
"2408","R. Chandia","Nganion","MF","Serious Magicians",30,"E","2021",11.9831
"1462","U. Sun","Reugha","MFFW","Grotesque Rocks",24,"B","2021",11.9834333333333
"1420","G. Lombardo","Dosqaly","FWMF","Glistening Paladins",22,"B","2021",11.9889333333333
"1000","C. Jao,","Nganion","MF","Mighty Jimmies",27,"E","2020",11.9917333333333
"1771","Z. Namatovu","Esia","FWMF","Punctual Archers",23,"C","2021",11.9999666666667
"765","F. Mugabe","Sobianitedrucy","FWMF","Mighty Monkeys",22,"D","2020",12
"975","V. Fernandez","Pahon","MF","Mad Bees",27,"E","2020",12.0012
"1117","K. Mukwaya","Nganion","MFFW","Swift Bison",19,"E","2020",12.0021333333333
"1700","K. Ozols","Esia","MFFW","Awkward Trailblazers",26,"C","2021",12.0107333333333
"2335","R. Rahim","Ngoque Blicri","MF","Punctual Leopards",20,"E","2021",12.0118333333333
"508","P. Ma","Esia","FWMF","Marvelous Anchors",25,"C","2020",12.0121666666667
"672","A. Kyarikunda","Lefghau","FWMF","Deranged Defenders",29,"D","2020",12.0122333333333
"31","R. Hamed","People's Land of Maneau","MF","Great Galactic Gorgons",28,"A","2020",12.0184666666667
"417","B. Mohamed","Dosqaly","MF","Weak Blimps",24,"B","2020",12.0295666666667
"1479","V. Nabbosa","Quewenia","MFFW","Jumping Beans",22,"B","2021",12.0298666666667
"1110","Y. Nakkazi","Dosqaly","MF","Swift Bison",28,"E","2020",12.0474666666667
"2267","V. Fernandez","Pahon","MF","Mad Bees",28,"E","2021",12.0482
"2436","E. Ashknaziy","Central Diasongo","MF","Ultimate Penguins",22,"E","2021",12.0518666666667
"526","A. Ortega","Zamlie Niabangthe","FWMF","Mean Trolls",21,"C","2020",12.0534666666667
"677","O. Fekete","Saintu","MF","Deranged Defenders",27,"D","2020",12.0534666666667
"2174","W. Mahato","Nganion","MF","Deferred Dolphins",32,"E","2021",12.0561666666667
"835","A. Hughes","Ledian","MFFW","Rowdy Clippers",22,"D","2020",12.0573
"1782","R. Nakuya","Tito Mia","FWMF","Red Artichokes",27,"C","2021",12.0581
"506","F. Kanyago","Esia","FWMF","Marvelous Anchors",23,"C","2020",12.0581666666667
"1406","C. Asiku","Dosqaly","FWMF","Flawless Cows",19,"B","2021",12.0641666666667
"2115","B. Quaye","Sobianitedrucy","FWMF","Strange Pioneers",22,"D","2021",12.0649666666667
"268","K. Boyer","Western Niasland","FWMF","Lady Ocelots",27,"B","2020",12.0703333333333
"1744","G. Moulin","Esia","MF","Marvelous Anchors",20,"C","2021",12.0703333333333
"1259","L. Wafula","Dosqaly","FWMF","Fighting Cougars",23,"A","2021",12.0719333333333
"262","Q. Pettersson","Southern Viout Aman","MF","Jumping Beans",35,"B","2020",12.0757333333333
"1207","F. Zieli?ski","Moaithe","MF","Mad Cardinals",29,"RFL","2020",12.0775
"1014","M. Khatun","Nganion","MF","Orange Giants",22,"E","2020",12.0790666666667
"328","T. Marques","Dosqaly","FWMF","Solemn Leopards",18,"B","2020",12.0805666666667
"822","D. Saleh","Sobianitedrucy","DFMF","Rowdy Clippers",23,"D","2020",12.0892333333333
"1400","L. Kawuma","People's Land of Maneau","MF","Weak Tornadoes",23,"A","2021",12.0915
"2042","S. Lutaaya","Dosqaly","DFMF","Mighty Monkeys",22,"D","2021",12.0941
"2416","S. Nakasi","Nganion","FWMF","Swift Bison",23,"E","2021",12.0974333333333
"1386","B. Supriatna","Quewenia","MF","Swift Musketeers",18,"A","2021",12.1002333333333
"2378","R. Tumusiime","Nganion","MFFW","Sassy Knights",31,"E","2021",12.1093333333333
"1338","W. Markovi?","Nancipenuaroe","FWMF","Silver Heels",28,"A","2021",12.1143
"1877","T. Mlalazi","Byasier Pujan","DFMF","Weak Chargers",22,"C","2021",12.1175666666667
"1223","C. De Angelis","People's Land of Maneau","MF","Marvelous Coyotes",17,"RFL","2020",12.1297
"98","B. Kor","Cuandbo","MF","Punctual Rustlers",29,"A","2020",12.1303
"309","E. Ueda","Dosqaly","MFFW","Simple Jayhawks",25,"B","2020",12.1383666666667
"665","M. Graham","Lefghau","MF","Coy Sunbirds",25,"D","2020",12.1403333333333
"142","J. P?tersons","Danan Seekeeling","MFFW","Somber Bombers",25,"A","2020",12.1453
"1917","X. Kabugho","Cabral Retrea","FWMF","Coy Catamarans",21,"D","2021",12.1528666666667
"2381","A. O'Connor","Nganion","DFMF","Screaming Ramblers",18,"E","2021",12.1544666666667
"115","I. Joseph","Southslands","MF","Silver Heels",28,"A","2020",12.1553
"913","V. Sserugo","Nganion","FWMF","Delta Colts",24,"E","2020",12.1561333333333
"901","Z. Nakiwala","Rarita","FWMF","Deferred Dolphins",23,"E","2020",12.1591333333333
"255","N. Lee","Landli Blicporlip","FWMF","Jumping Beans",28,"B","2020",12.1598333333333
"1362","R. Wambi","People's Land of Maneau","FWMF","Somber Bombers",29,"A","2021",12.1611333333333
"260","H. Rees","Eastern Covaki","MF","Jumping Beans",23,"B","2020",12.1636666666667
"675","L. Morin","Ingre","MF","Deranged Defenders",28,"D","2020",12.1692
"2044","D. Kemigisa","Greri Landmoslands","MF","Mighty Monkeys",31,"D","2021",12.1693666666667
"1850","L. Kaur","Biarizea","MFFW","Supreme Jaguars",21,"C","2021",12.1717
"1128","T. Marufu","Nganion","MF","Swift Marauders",30,"E","2020",12.172
"541","X. Wasswa","Esia","MF","Punctual Archers",24,"C","2020",12.1754666666667
"1347","R. Schubert","Buhegeor","MF","Solemn Cougars",20,"A","2021",12.1838666666667
"320","B. Nakabugo","Sina Daofra","MFDF","Simple Privateers",31,"B","2020",12.1885333333333
"29","E. Yeong","People's Land of Maneau","MF","Great Galactic Gorgons",27,"A","2020",12.1917666666667
"1364","A. Nassanga","People's Land of Maneau","MF","Somber Bombers",28,"A","2021",12.1933
"1776","V. Cherop","Esia","MF","Punctual Archers",34,"C","2021",12.196
"709","O. Night","Sobianitedrucy","FWMF","Flying Bombadiers",22,"D","2020",12.1962333333333
"1792","C. Thomas","Giumle Lizeibon","MFFW","Red Artichokes",26,"C","2021",12.2018333333333
"734","A. Nasiru","Janmico","MFFW","Hideous Spartans",24,"D","2020",12.2019333333333
"593","E. Orishaba","Esia","MF","Supreme Jaguars",22,"C","2020",12.2054
"832","W. Henry","Sobianitedrucy","MF","Rowdy Clippers",32,"D","2020",12.2083
"2393","Q. Muwanguzi","Nganion","MF","Screaming Ramblers",27,"E","2021",12.2148333333333
"587","M. Ebong","Esia","MFFW","Spicy Gophers",27,"C","2020",12.2224333333333
"1871","H. Marroquín","Giumle Lizeibon","MFDF","Ultimate Longhorns",31,"C","2021",12.2230666666667
"1690","J. Nyondo","Giumle Lizeibon","FWMF","Awkward Trailblazers",20,"C","2021",12.2264
"1557","R. Ferretti","Coastpa Barleslands","MF","Simple Privateers",22,"B","2021",12.2273
"941","P. Tsan","Biarizea","MF","Flying Penguins",30,"E","2020",12.2293666666667
"2459","T. Ansari","Rarita","MF","Educated Avengers",31,"RFL","2021",12.2310333333333
"325","N. Olinga","Lefghau","MFFW","Simple Privateers",21,"B","2020",12.2354
"658","L. Barman","People's Land of Maneau","MFFW","White Firebirds",21,"C","2020",12.2371
"165","L. Öztürk","Quewenia","FWMF","Sugar Storm",26,"A","2020",12.2378333333333
"385","X. Méndez","Lefghau","MF","Unaccountable Foxes",21,"B","2020",12.2378666666667
"1137","T. Amer","Nganion","FWMF","Ultimate Penguins",26,"E","2020",12.2433
"137","A. Nassanga","People's Land of Maneau","MF","Somber Bombers",27,"A","2020",12.2446333333333
"1390","A. Logose","Lylimi","MFFW","Swift Musketeers",25,"A","2021",12.2481666666667
"602","M. Kakaire","Sobianitedrucy","MFFW","Supreme Jaguars",31,"C","2020",12.2485666666667
"1519","K. Guerra","Dosqaly","FWMF","Serious Thunderbirds",20,"B","2021",12.2545666666667
"80","B. Nakayiwa","People's Land of Maneau","MF","Odd Ducks",32,"A","2020",12.2578333333333
"2176","B. Ayuba","Rarita","MF","Deferred Dolphins",20,"E","2021",12.2682
"1260","M. Hsieh","Lonnia Haba","FWMF","Fighting Cougars",26,"A","2021",12.2683
"110","E. Mutebi","Nancipenuaroe","MF","Silver Heels",26,"A","2020",12.2705333333333
"389","H. Afriyie","Dosqaly","DFMF","Unethical Comets",22,"B","2020",12.2726
"1173","D. Piras","Rarita","DFMF","Golden Cadets",27,"RFL","2020",12.2758333333333
"836","H. Rana","Leoneku Guidisia","MFFW","Rowdy Clippers",24,"D","2020",12.2793
"956","U. Nyakaisiki","Nganion","FWMF","Horrible Bison",17,"E","2020",12.2801666666667
"2434","T. Amer","Nganion","FWMF","Ultimate Penguins",27,"E","2021",12.2825333333333
"505","Z. Quek Kwik","Esia","DFMF","Marvelous Anchors",23,"C","2020",12.2862
"2468","J. Chao","People's Land of Maneau","MF","Mad Wolverines",20,"RFL","2021",12.2887
"1112","B. Tong","Nganion","MF","Swift Bison",22,"E","2020",12.2887666666667
"440","S. Magezi","Esia","DFMF","Awkward Trailblazers",27,"C","2020",12.2939666666667
"1766","G. Odoch","Quewenia","MFFW","Mean Trolls",21,"C","2021",12.2950333333333
"1456","B. Guillot","Central Diasongo","MF","Grotesque Rocks",26,"B","2021",12.2962
"536","N. Aber","Republic of Denand Landsa","FWMF","Punctual Archers",22,"C","2020",12.2972333333333
"1518","B. Miyasaki","Dosqaly","DFMF","Serious Thunderbirds",19,"B","2021",12.2974666666667
"1465","T. Makaza","Central Namemo Laand","MF","Jumping Beans",29,"B","2021",12.2986333333333
"922","W. Daan","Biarizea","MFFW","Delta Colts",24,"E","2020",12.3002
"1779","M. Kiiza","Mico","MFFW","Punctual Archers",24,"C","2021",12.3015
"2465","Q. Ayerango","Southslands","FWMF","Mad Wolverines",25,"RFL","2021",12.3052666666667
"529","U. He","Galamily","MF","Mean Trolls",29,"C","2020",12.3062
"626","Q. Ow","Quewenia","MF","Ultimate Longhorns",22,"C","2020",12.3095
"1445","V. Amini","Reugha","MF","Golden Rustlers",18,"B","2021",12.3097666666667
"338","L. Aguilar","Lefghau","FWMF","Somber Stallions",23,"B","2020",12.3106333333333
